Product Name,Category,Location,MRP,Blinkit Price,Zepto Price,Instamart Price,Discount (%),Margin (%),Festive/Seasonal Impact,Delivery Distance (km),Shelf Life (days),Min Stock,Max Stock,Final Price,Customer Sentiment,Weight (g/ml),Weight Unit,Order Year,Order Month,Order Day,Order Hour,Order Time Category
5,3,2,1.0,0.9559676868813289,0.9648075501734039,0.962695479101507,8,0.3500000000000001,5,0.9750000000000001,0.9888888888888889,0.15000000000000002,0.4521276595744681,0.9632017343678687,1,0.19919919919919918,2,0.0,0.5454545454545454,0.2,0.21739130434782608,2
8,2,1,0.37222222222222223,0.3551598589145523,0.35431235431235436,0.3597952800682399,11,0.0,1,0.04999999999999999,0.01666666666666667,0.525,0.7712765957446809,0.3565723413966225,1,1.0,2,0.0,0.4545454545454545,0.0,0.7826086956521738,1
2,3,1,0.2777777777777778,0.24752531573557857,0.24657456364773445,0.2546488484503838,16,0.8,4,0.275,0.9305555555555557,0.4,0.6063829787234043,0.24937243267914194,2,1.0,2,0.0,0.9999999999999999,0.3333333333333333,0.8260869565217391,1
14,3,4,0.21111111111111114,0.20104676299920354,0.2092216726363068,0.20665339778220074,12,0.10000000000000009,4,0.725,0.9666666666666668,0.9750000000000001,0.5106382978723404,0.2052715654952077,1,1.0,2,0.0,0.4545454545454545,0.3333333333333333,0.043478260869565216,3
15,3,4,0.7222222222222222,0.6197519626806235,0.6185115697310819,0.612169462610179,18,0.8500000000000001,1,0.125,0.5833333333333334,0.925,0.925531914893617,0.6177544500228207,1,0.24924924924924927,2,0.0,0.7272727272727273,0.7,0.6521739130434783,0
13,3,0,0.0,0.017408123791102514,0.022684632440730018,0.021211259596246798,9,1.0,4,0.925,0.7111111111111111,0.10000000000000003,0.7712765957446809,0.019511638521223187,2,0.49949949949949957,2,0.0,0.5454545454545454,0.8,1.0,3
17,3,0,0.33333333333333337,0.33138013425873253,0.33145716072545345,0.3329542223485925,9,0.6500000000000001,4,0.95,0.8,1.0,0.5797872340425532,0.33198311273391146,0,1.0,2,0.0,0.09090909090909091,0.9333333333333333,0.0,3
13,3,1,0.0,0.011662305154169994,0.0224003638637785,0.01831106056297982,10,0.9500000000000002,1,0.575,0.9083333333333334,0.3500000000000001,0.3829787234042553,0.01648790506617981,2,0.49949949949949957,2,0.0,0.7272727272727273,0.7333333333333333,0.9565217391304348,3
14,3,2,0.21111111111111114,0.17447946296507,0.18227301154130426,0.1781632072789309,20,1.0,6,0.375,0.8333333333333334,0.75,0.3404255319148936,0.17788680967594706,0,1.0,2,0.0,0.1818181818181818,0.1,0.6086956521739131,0
13,3,0,0.0,0.010979633632950278,0.002274148615612037,0.005288598237133915,18,0.6500000000000001,6,0.22499999999999998,0.6277777777777779,0.32500000000000007,0.14893617021276595,0.005191693290734836,1,0.49949949949949957,2,0.0,0.1818181818181818,0.26666666666666666,0.7826086956521738,1
4,4,4,0.0,0.015530777107748334,0.015634771732332728,0.01052032982655672,15,0.050000000000000044,2,0.6,0.2916666666666667,0.625,0.9574468085106382,0.012950707439525339,0,,0,0.0,0.9999999999999999,0.9666666666666667,0.7391304347826086,1
8,2,4,0.37222222222222223,0.3801342587325065,0.37893001307635465,0.38339493886835374,6,0.050000000000000044,3,0.875,0.022222222222222227,0.050000000000000044,0.7606382978723404,0.38104746691008673,2,1.0,2,0.0,0.36363636363636365,0.9666666666666667,0.43478260869565216,2
9,0,1,0.43888888888888894,0.39833883263169867,0.4029791346864518,0.40193346602217794,14,0.45000000000000007,1,0.44999999999999996,0.25555555555555554,0.9750000000000001,0.2712765957446809,0.4013578274760384,0,,0,0.0,0.7272727272727273,0.7666666666666667,0.9565217391304348,3
9,0,0,0.43888888888888894,0.36619638184093756,0.37045880948319976,0.36701734432755184,19,0.9000000000000001,2,0.95,0.34444444444444444,0.2,0.5691489361702128,0.36803970789593793,1,,0,0.0,0.4545454545454545,0.26666666666666666,0.6086956521739131,0
10,0,3,0.1388888888888889,0.14455569461827283,0.1492978566149298,0.1494455501848166,10,0.7000000000000002,6,0.09999999999999998,0.39722222222222225,0.25,0.21276595744680854,0.14725011410314925,0,,0,0.0,0.09090909090909091,0.13333333333333333,0.3913043478260869,2
17,3,3,0.33333333333333337,0.2922403003754694,0.2989368355222014,0.29934603355132217,16,0.8,3,0.6,0.7527777777777779,0.875,0.6968085106382979,0.29678229119123684,2,1.0,2,0.0,0.0,0.5666666666666667,0.043478260869565216,3
2,3,2,0.2777777777777778,0.27318238707475256,0.2726704190118825,0.2799545066818311,9,0.050000000000000044,0,0.42500000000000004,0.8027777777777778,0.45000000000000007,0.9414893617021276,0.2751597444089457,0,1.0,2,0.0,0.1818181818181818,0.3333333333333333,0.17391304347826086,3
17,3,0,0.33333333333333337,0.3484469222892252,0.34385127068053906,0.3463747512084162,5,0.75,1,0.55,0.9166666666666667,0.7750000000000001,0.4787234042553191,0.3463030579643998,2,1.0,2,0.0,0.1818181818181818,0.8,0.21739130434782608,2
7,1,3,0.4944444444444445,0.4121629309363978,0.41764739325714945,0.4138185953938015,19,0.8500000000000001,2,0.275,0.022222222222222227,0.32500000000000007,0.12765957446808512,0.41487905066179825,1,0.19919919919919918,2,0.0,0.1818181818181818,0.3666666666666667,0.7826086956521738,1
6,3,1,0.3888888888888889,0.33945841392649906,0.34839956791176313,0.3464316178561274,16,0.9500000000000002,3,0.30000000000000004,0.5194444444444445,0.15000000000000002,0.5904255319148937,0.34487676859881333,2,0.49949949949949957,2,0.0,0.1818181818181818,0.3,0.21739130434782608,2
2,3,2,0.2777777777777778,0.2783593127773353,0.27556995849678784,0.2713107762297412,10,0.050000000000000044,0,0.09999999999999998,0.713888888888889,0.5750000000000001,0.6329787234042553,0.27493153811045185,0,1.0,2,0.0,0.9090909090909091,0.43333333333333335,0.5652173913043478,0
11,3,3,0.4444444444444445,0.4414040277619752,0.4391380976746831,0.4457207847597384,7,0.4,5,0.32499999999999996,0.8583333333333334,0.32500000000000007,0.34574468085106386,0.4424920127795527,0,1.0,2,0.0,0.6363636363636364,0.8,0.6956521739130435,0
12,3,1,0.8666666666666667,0.8456593469109114,0.8472909204616523,0.8503838498720501,7,0.45000000000000007,0,0.42500000000000004,0.6694444444444445,0.825,0.9521276595744681,0.8494979461433136,0,0.0,3,0.0,0.6363636363636364,0.9666666666666667,0.043478260869565216,3
0,1,0,0.2,0.16975765160996703,0.1707317073170732,0.16934887688370767,20,0.25,0,0.875,0.011111111111111112,0.30000000000000004,0.05851063829787234,0.1695002282062985,2,0.0,3,0.0,0.09090909090909091,0.4666666666666667,0.9130434782608695,3
14,3,3,0.21111111111111114,0.22090112640801002,0.21456592188299511,0.21939152686949107,8,0.6500000000000001,3,0.42500000000000004,0.7333333333333334,0.875,0.46808510638297873,0.21799406663623916,0,1.0,2,0.0,0.0,0.13333333333333333,0.3913043478260869,2
13,3,2,0.0,0.018318352486062117,0.020353630109727683,0.018424793858402053,7,0.0,4,0.125,0.7277777777777779,0.625,0.898936170212766,0.018085349155636685,0,0.49949949949949957,2,0.0,0.6363636363636364,0.8666666666666667,0.21739130434782608,2
14,3,0,0.21111111111111114,0.19894185914210943,0.199613394735346,0.19476826841057718,15,0.75,1,0.8,0.5805555555555556,0.75,0.3617021276595745,0.19739844819717023,1,1.0,2,0.0,0.6363636363636364,0.9999999999999999,0.5652173913043478,0
4,4,4,0.0,0.010069404937990675,0.005685371539030093,0.009553596815467733,19,0.8,4,0.30000000000000004,0.2916666666666667,0.875,0.9095744680851063,0.0074737562756732046,1,,0,0.0,0.0,0.23333333333333334,0.2608695652173913,2
13,3,4,0.0,0.014791216293093656,0.015634771732332728,0.009667330110889966,15,0.20000000000000007,3,0.275,0.7250000000000001,0.6000000000000001,0.9734042553191489,0.012380191693290729,2,0.49949949949949957,2,0.0,0.5454545454545454,0.8333333333333334,0.4782608695652174,2
2,3,4,0.2777777777777778,0.2416088292183411,0.24049121610097224,0.24822291725902754,17,0.45000000000000007,0,0.7,0.9888888888888889,0.050000000000000044,0.3723404255319149,0.2432108626198083,0,1.0,2,0.0,0.4545454545454545,0.26666666666666666,0.7391304347826086,1
11,3,3,0.4444444444444445,0.3919672317669815,0.3972369094320315,0.3890816036394654,16,0.45000000000000007,1,0.175,0.5111111111111112,0.30000000000000004,0.18085106382978722,0.3930282975810132,0,1.0,2,0.0,0.4545454545454545,0.6666666666666666,0.34782608695652173,2
9,0,1,0.43888888888888894,0.369837296620776,0.3609073852976293,0.363207278930907,20,0.75,5,0.725,0.2611111111111111,0.5,0.2925531914893617,0.3647877681424007,1,,0,0.0,0.8181818181818182,0.8,0.8695652173913043,1
17,3,4,0.33333333333333337,0.325463647741495,0.3231565182784696,0.327381290872903,9,0.8,3,0.125,0.5166666666666667,0.9500000000000002,0.3138297872340426,0.32536513007759016,0,1.0,2,0.0,0.36363636363636365,0.26666666666666666,0.43478260869565216,2
4,4,1,0.0,0.007054272385936963,0.015293649439990911,0.014046061984646016,14,0.30000000000000004,6,0.32499999999999996,0.27222222222222225,0.42500000000000004,0.8085106382978723,0.011182108626198076,2,,0,0.0,0.36363636363636365,0.06666666666666668,0.9565217391304348,3
4,4,1,0.0,0.01427921265217888,0.013644891693672195,0.02337219220926927,9,0.8500000000000001,4,0.525,0.4527777777777778,0.55,0.8563829787234043,0.016145595618439063,2,,0,0.0,0.36363636363636365,0.06666666666666668,0.6956521739130435,0
5,3,0,1.0,0.8940152463306407,0.8886804252657914,0.8905885698038101,14,0.5,3,0.55,0.5777777777777778,0.025000000000000022,0.6382978723404256,0.8929141944317662,2,0.19919919919919918,2,0.0,0.9999999999999999,0.5,0.8260869565217391,1
12,3,1,0.8666666666666667,0.8511207190806691,0.8538859514469272,0.8577765140744952,6,0.9000000000000001,2,0.625,0.9833333333333334,0.7000000000000001,0.9787234042553192,0.8560018256503878,1,0.0,3,0.0,0.36363636363636365,0.5666666666666667,0.08695652173913043,3
16,5,2,0.15000000000000002,0.15508021390374332,0.1543009835692763,0.15291441569519473,11,0.7000000000000002,5,0.575,0.01388888888888889,0.7250000000000001,0.2765957446808511,0.15358283888635327,2,1.0,2,0.0,0.4545454545454545,0.8,0.9565217391304348,3
16,5,3,0.15000000000000002,0.15502332461030832,0.14565921882995056,0.15433608188797268,12,0.4,2,0.925,0.0027777777777777766,0.525,0.5478723404255319,0.1511296211775445,0,1.0,2,0.0,0.4545454545454545,0.8,0.0,3
7,1,1,0.4944444444444445,0.4063602230060303,0.41008584911023943,0.4144441285186238,20,0.45000000000000007,6,0.7749999999999999,0.025,0.2,0.7287234042553191,0.4106001825650388,1,0.19919919919919918,2,0.0,0.09090909090909091,0.26666666666666666,1.0,3
1,2,1,0.7611111111111111,0.7486062123108431,0.7450679401898916,0.7438157520614159,7,0.6500000000000001,4,0.25,0.011111111111111112,0.75,0.675531914893617,0.7472044728434504,2,1.0,2,0.0,0.0,0.8333333333333334,0.6521739130434783,0
10,0,0,0.1388888888888889,0.12783024234839002,0.1235999772585139,0.12772249075916972,18,0.8500000000000001,5,0.7,0.3861111111111111,0.10000000000000003,0.9840425531914894,0.12579872204472844,2,,0,0.0,0.6363636363636364,0.3,1.0,3
7,1,1,0.4944444444444445,0.41495050631471153,0.4119620217181193,0.4160932613022462,19,0.45000000000000007,0,0.95,0.025,0.15000000000000002,0.9574468085106382,0.4146508443633044,2,0.19919919919919918,2,0.0,0.9090909090909091,0.3666666666666667,0.13043478260869565,3
1,2,2,0.7611111111111111,0.7495733302992377,0.7571777815680256,0.7582598805800397,6,1.0,2,0.8,0.011111111111111112,0.7000000000000001,0.8670212765957447,0.7563897763578276,2,1.0,2,0.0,0.2727272727272727,0.7333333333333333,0.21739130434782608,2
1,2,4,0.7611111111111111,0.6346569575605872,0.6396042981408836,0.6357122547625816,19,0.9000000000000001,0,0.8,0.01666666666666667,0.675,0.6063829787234043,0.637665449566408,1,1.0,2,0.0,0.09090909090909091,0.1,0.6956521739130435,0
14,3,4,0.21111111111111114,0.1925133689839572,0.19227926544999718,0.1833949388683537,17,0.8500000000000001,0,0.9750000000000001,0.9861111111111112,0.875,0.6648936170212766,0.18901186672752168,2,1.0,2,0.0,0.09090909090909091,0.3666666666666667,0.6086956521739131,0
16,5,1,0.15000000000000002,0.13619296848333146,0.13246915685940078,0.13176002274665907,18,0.6000000000000001,1,0.4,0.011111111111111112,0.32500000000000007,0.9627659574468086,0.1328731172980374,0,1.0,2,0.0,0.1818181818181818,0.23333333333333334,0.34782608695652173,2
7,1,0,0.4944444444444445,0.4332688588007737,0.4273125248735005,0.42814899061700307,17,0.45000000000000007,1,1.0,0.005555555555555555,0.2,0.047872340425531915,0.42994066636239153,1,0.19919919919919918,2,0.0,0.0,0.9,0.8695652173913043,1
14,3,0,0.21111111111111114,0.18045283877574242,0.18375120814145207,0.17435314188228604,20,0.20000000000000007,3,0.65,0.8083333333333335,0.9500000000000002,0.7712765957446809,0.17908489274303968,0,1.0,2,0.0,0.6363636363636364,0.9666666666666667,0.043478260869565216,3
2,3,3,0.2777777777777778,0.24177949709864605,0.24032065495480132,0.23940858686380437,18,0.25,0,0.42500000000000004,0.8944444444444445,0.7750000000000001,0.4787234042553191,0.2402441807393884,2,1.0,2,0.0,0.8181818181818182,0.06666666666666668,0.5652173913043478,0
9,0,2,0.43888888888888894,0.38246671976334057,0.3821138211382114,0.3873756042081319,16,0.55,2,0.125,0.39722222222222225,0.125,0.21276595744680854,0.384185303514377,0,,0,0.0,0.8181818181818182,0.3,0.5652173913043478,0
9,0,2,0.43888888888888894,0.4387302309705313,0.43925180510546374,0.4353141882286039,7,1.0,2,0.75,0.17777777777777778,1.0,0.9414893617021276,0.4381560931081698,1,,0,0.0,0.9090909090909091,0.13333333333333333,0.9565217391304348,3
16,5,4,0.15000000000000002,0.14233701217430883,0.13610779464438003,0.1413136195621268,15,0.75,6,0.575,0.008333333333333333,0.55,0.5106382978723404,0.1393769968051118,0,1.0,2,0.0,0.2727272727272727,0.7,0.30434782608695654,2
2,3,1,0.2777777777777778,0.2596996245306633,0.25754733071806246,0.2519761160079613,14,0.75,3,0.575,0.5222222222222223,0.45000000000000007,0.9361702127659575,0.2562186216339571,1,1.0,2,0.0,0.0,0.3333333333333333,0.6086956521739131,0
16,5,3,0.15000000000000002,0.15803845716236203,0.1616919665700154,0.1553596815467728,9,0.20000000000000007,6,0.625,0.005555555555555555,0.0,1.0,0.15786170698311272,0,1.0,2,0.0,0.09090909090909091,0.4,0.30434782608695654,2
2,3,4,0.2777777777777778,0.2788713164182501,0.275228836204446,0.27318737560420814,9,0.3500000000000001,3,0.475,0.5083333333333334,0.525,0.21808510638297873,0.27561615700593334,1,1.0,2,0.0,0.09090909090909091,0.8333333333333334,0.34782608695652173,2
6,3,3,0.3888888888888889,0.33758106724314485,0.331172892148502,0.333636622121126,18,1.0,5,0.175,0.7305555555555556,0.07500000000000001,0.8829787234042553,0.33420812414422635,1,0.49949949949949957,2,0.0,0.2727272727272727,0.3666666666666667,0.6956521739130435,0
17,3,1,0.33333333333333337,0.28217089543747864,0.2806867928819149,0.28592550469149847,19,0.8500000000000001,1,0.22499999999999998,0.9861111111111112,0.6000000000000001,0.7659574468085106,0.2828046554084893,1,1.0,2,0.0,0.2727272727272727,0.3333333333333333,1.0,3
6,3,4,0.3888888888888889,0.3289338946410285,0.3389618511569732,0.3337503554165482,18,0.5,5,0.95,0.513888888888889,0.15000000000000002,0.75,0.33392286627110906,1,0.49949949949949957,2,0.0,0.7272727272727273,0.1,0.5652173913043478,0
0,1,3,0.2,0.1899533507793833,0.18886804252657913,0.18714813761728746,13,1.0,0,0.575,0.027777777777777783,0.375,0.9893617021276595,0.1882701962574167,0,0.0,3,0.0,0.6363636363636364,0.5,0.6521739130434783,0
13,3,4,0.0,0.014961884173398568,0.01131388936266986,0.0114301961899346,10,0.10000000000000009,4,0.0,0.8583333333333334,0.15000000000000002,0.9574468085106382,0.011581469648562298,2,0.49949949949949957,2,0.0,0.4545454545454545,0.7,0.17391304347826086,3
0,1,0,0.2,0.18580043235863009,0.18306896355676844,0.18987773670742106,14,0.050000000000000044,3,0.95,0.008333333333333333,0.9500000000000002,0.3617021276595745,0.1858169785486079,1,0.0,3,0.0,0.8181818181818182,0.0,1.0,3
17,3,1,0.33333333333333337,0.3273978837182842,0.33145716072545345,0.3303383565538811,9,0.25,5,0.8999999999999999,0.6166666666666667,0.4,0.4787234042553191,0.3297581013235965,1,1.0,2,0.0,0.4545454545454545,0.9666666666666667,0.34782608695652173,2
11,3,3,0.4444444444444445,0.38332005916486517,0.3826823582921145,0.384020471993176,18,0.4,4,0.15000000000000002,0.6805555555555556,0.07500000000000001,0.526595744680851,0.38355773619351896,2,1.0,2,0.0,0.36363636363636365,0.9666666666666667,0.9130434782608695,3
10,0,1,0.1388888888888889,0.1337467288656275,0.13224174199783958,0.14273528575490474,13,0.30000000000000004,4,0.6,0.3805555555555556,0.7750000000000001,0.30319148936170215,0.13566864445458693,2,,0,0.0,0.09090909090909091,0.8,0.8695652173913043,1
8,2,3,0.37222222222222223,0.3747297758561839,0.3720507135141282,0.3653113448962183,8,0.10000000000000009,1,0.07500000000000001,0.01666666666666667,0.7000000000000001,0.16489361702127658,0.37089228662711093,1,1.0,2,0.0,0.9999999999999999,0.43333333333333335,0.17391304347826086,3
7,1,0,0.4944444444444445,0.5087040618955513,0.5051452612428222,0.5008245663918112,5,0.5,3,0.8999999999999999,0.0,0.8,0.8297872340425532,0.5054769511638522,1,0.19919919919919918,2,0.0,0.5454545454545454,0.1,0.6956521739130435,0
3,2,3,0.2277777777777778,0.23785413585163273,0.23145147535391442,0.2424225191924936,7,0.75,5,0.125,0.019444444444444445,0.525,0.5159574468085106,0.2369922409858512,1,0.0,1,0.0,0.4545454545454545,0.1,0.6086956521739131,0
12,3,1,0.8666666666666667,0.7609511889862327,0.7646256182841551,0.7683821438726186,15,1.0,4,0.2,0.513888888888889,0.6000000000000001,0.3776595744680851,0.7660885440438157,1,0.0,3,0.0,0.2727272727272727,0.8333333333333334,0.043478260869565216,3
1,2,1,0.7611111111111111,0.6647513937876891,0.6687134004207176,0.6639181120272959,16,0.30000000000000004,3,0.15000000000000002,0.005555555555555555,0.925,0.5159574468085106,0.6669329073482428,2,1.0,2,0.0,0.5454545454545454,0.23333333333333334,1.0,3
1,2,1,0.7611111111111111,0.6827852998065764,0.6874751264995167,0.6859823713392095,14,0.0,5,0.025000000000000022,0.019444444444444445,0.050000000000000044,0.5531914893617021,0.6866157005933364,2,1.0,2,0.0,0.09090909090909091,0.4666666666666667,0.9130434782608695,3
13,3,4,0.0,0.020935259984071003,0.01500938086303942,0.013249928916690357,9,0.20000000000000007,2,0.5,0.8194444444444445,0.9750000000000001,0.26063829787234044,0.015460976722957542,2,0.49949949949949957,2,0.0,0.2727272727272727,0.1,0.21739130434782608,2
6,3,1,0.3888888888888889,0.40055751507566273,0.39916993575530163,0.39112880295706565,6,0.9500000000000002,1,0.175,0.5305555555555557,0.15000000000000002,0.18085106382978722,0.3971930625285258,1,0.49949949949949957,2,0.0,0.5454545454545454,0.3666666666666667,0.043478260869565216,3
15,3,1,0.7222222222222222,0.6732847878029354,0.6770708965830918,0.6792721069092977,11,0.6000000000000001,5,0.32499999999999996,0.8944444444444445,0.8500000000000001,0.3617021276595745,0.6777156549520766,1,0.24924924924924927,2,0.0,0.36363636363636365,0.1,0.9130434782608695,3
13,3,1,0.0,0.015189441347138483,0.012564671101256475,0.012908729030423671,10,0.6500000000000001,0,0.175,0.8777777777777779,0.25,0.6436170212765957,0.012608397991784565,0,0.49949949949949957,2,0.0,0.2727272727272727,0.1,0.6086956521739131,0
12,3,0,0.8666666666666667,0.7488906587780179,0.7395531297970324,0.7451805516064828,17,0.0,6,0.0,0.9861111111111112,0.925,0.574468085106383,0.7458922866271109,2,0.0,3,0.0,0.4545454545454545,0.3,0.6521739130434783,0
7,1,0,0.4944444444444445,0.4805438616452383,0.4787651373017227,0.47767984077338643,9,0.25,1,0.6,0.025,0.275,0.7287234042553191,0.47951848471017794,2,0.19919919919919918,2,0.0,0.6363636363636364,0.8,0.6956521739130435,0
11,3,2,0.4444444444444445,0.37552622596427354,0.3777360850531583,0.3766278077907307,18,0.8,4,0.9750000000000001,0.7416666666666667,0.8500000000000001,0.8617021276595744,0.3768256503879507,1,1.0,2,0.0,0.1818181818181818,0.8333333333333334,0.13043478260869565,3
4,4,0,0.0,0.018147684605757206,0.024788219910171147,0.023656525447824858,6,0.75,4,0.5,0.09999999999999999,0.07500000000000001,0.8882978723404256,0.021280237334550436,2,,0,0.0,0.36363636363636365,0.6666666666666666,0.43478260869565216,2
16,5,0,0.15000000000000002,0.1454090340197975,0.15049178463812612,0.15012794995735,13,0.050000000000000044,2,0.09999999999999998,0.011111111111111112,0.275,0.26595744680851063,0.14816293929712457,2,1.0,2,0.0,0.9090909090909091,0.0,0.043478260869565216,3
14,3,3,0.21111111111111114,0.21333485038115824,0.2149070441753369,0.21745806084731303,8,0.9000000000000001,0,0.32499999999999996,0.9666666666666668,0.5,0.4095744680851064,0.21491328160657236,2,1.0,2,0.0,0.8181818181818182,0.9333333333333333,0.5217391304347826,0
17,3,2,0.33333333333333337,0.3303561269769029,0.33202569787935654,0.32976969007676993,8,0.3500000000000001,1,0.07500000000000001,0.8305555555555556,0.07500000000000001,0.601063829787234,0.33078502966681883,1,1.0,2,0.0,0.09090909090909091,0.8333333333333334,0.2608695652173913,2
13,3,4,0.0,0.01575833428148822,0.012735232247427383,0.019505260164913288,10,1.0,2,0.35,0.6277777777777779,0.525,0.2765957446808511,0.01506161570059332,0,0.49949949949949957,2,0.0,0.0,0.4,0.4782608695652174,2
12,3,2,0.8666666666666667,0.8397997496871089,0.8346693956450055,0.8316747227750922,8,0.5,1,0.22499999999999998,0.913888888888889,0.25,0.9148936170212766,0.8370607028753994,0,0.0,3,0.0,0.6363636363636364,0.8,0.4782608695652174,2
2,3,4,0.2777777777777778,0.26038229605188307,0.26880436636534205,0.26482797839067385,12,0.30000000000000004,0,0.6,0.6833333333333335,0.0,0.9840425531914894,0.2644910999543587,0,1.0,2,0.0,0.4545454545454545,0.4666666666666667,0.2608695652173913,2
15,3,0,0.7222222222222222,0.6153145977926954,0.6182841548695208,0.6151265282911572,18,0.20000000000000007,4,0.925,0.7805555555555557,0.050000000000000044,0.05851063829787234,0.6171839342765861,2,0.24924924924924927,2,0.0,0.5454545454545454,0.0,0.7826086956521738,1
9,0,1,0.43888888888888894,0.38189782682899076,0.38512706805389735,0.38555587148137616,17,0.7000000000000002,2,0.5,0.35000000000000003,0.0,0.9361702127659575,0.3844135098128708,2,,0,0.0,0.8181818181818182,0.3333333333333333,0.17391304347826086,3
3,2,0,0.2277777777777778,0.20383433837751735,0.20757291488998808,0.20136479954506678,16,0.75,1,0.675,0.025,0.9000000000000001,0.9787234042553192,0.20390232770424466,2,0.0,1,0.0,0.0,0.3,0.4782608695652174,2
4,4,3,0.0,0.022471270906815333,0.01694240718630964,0.021438726187091278,9,0.55,5,0.625,0.06944444444444445,1.0,0.30319148936170215,0.0193404837973528,1,,0,0.0,0.36363636363636365,0.9333333333333333,0.4782608695652174,2
10,0,4,0.1388888888888889,0.1339742860393674,0.1319574734208881,0.13977822007392665,14,0.8500000000000001,6,0.575,0.4305555555555556,0.125,0.8617021276595744,0.13464171611136466,2,,0,0.0,0.9999999999999999,0.23333333333333334,0.08695652173913043,3
10,0,1,0.1388888888888889,0.1341449539196723,0.1250213201432714,0.12806369064543643,16,0.9500000000000002,0,0.04999999999999999,0.21388888888888888,0.875,0.2712765957446809,0.12848014605203104,0,,0,0.0,0.6363636363636364,0.13333333333333333,0.7826086956521738,1
13,3,0,0.0,0.015246330640573444,0.01631701631701632,0.01740119419960194,12,0.9000000000000001,4,0.875,0.6333333333333334,0.3500000000000001,0.5053191489361702,0.015346873573710632,1,0.49949949949949957,2,0.0,0.36363636363636365,0.5,1.0,3
5,3,4,1.0,0.8450904539765617,0.8420035249303544,0.8454933181688938,18,0.75,3,0.5,0.8194444444444445,0.8500000000000001,0.898936170212766,0.8459036969420357,2,0.19919919919919918,2,0.0,0.9999999999999999,0.4666666666666667,0.30434782608695654,2
16,5,3,0.15000000000000002,0.14267834793491863,0.14406731479902213,0.14267841910719362,16,0.10000000000000009,0,0.2,0.0,0.125,0.5531914893617021,0.14257188498402557,0,1.0,2,0.0,0.9999999999999999,0.43333333333333335,0.7391304347826086,1
2,3,2,0.2777777777777778,0.2772215269086358,0.2762522030814714,0.2768837077054308,8,0.20000000000000007,6,0.875,0.9305555555555557,0.025000000000000022,0.39893617021276595,0.27664308534915566,1,1.0,2,0.0,0.4545454545454545,0.3,0.7826086956521738,1
8,2,0,0.37222222222222223,0.3295027875753783,0.3327647961794304,0.3247654250781916,16,0.30000000000000004,2,0.07500000000000001,0.019444444444444445,0.65,0.9202127659574468,0.329073482428115,2,1.0,2,0.0,0.36363636363636365,0.4,0.13043478260869565,3
10,0,3,0.1388888888888889,0.12157242007054271,0.12251975666609816,0.12647142450952514,19,0.45000000000000007,0,0.175,0.23333333333333334,0.75,0.6595744680851063,0.12288909173893198,0,,0,0.0,0.2727272727272727,0.6666666666666666,0.9130434782608695,3
12,3,0,0.8666666666666667,0.7752304016384117,0.7712775029848202,0.7802104065965311,14,0.8500000000000001,4,0.275,0.9888888888888889,0.22500000000000003,0.26063829787234044,0.7770424463715198,2,0.0,3,0.0,0.2727272727272727,0.03333333333333333,0.3913043478260869,2
17,3,1,0.33333333333333337,0.3281374445329389,0.32696571720961976,0.3252772249075916,9,0.050000000000000044,4,0.675,0.5888888888888889,0.5750000000000001,0.723404255319149,0.3268484710178001,0,1.0,2,0.0,0.5454545454545454,0.9,0.6521739130434783,0
2,3,4,0.2777777777777778,0.28581181021731705,0.27960657228949914,0.28086437304520895,8,0.20000000000000007,4,0.95,0.5944444444444446,0.0,1.0,0.28200593336376084,0,1.0,2,0.0,0.5454545454545454,0.9999999999999999,0.08695652173913043,3
9,0,2,0.43888888888888894,0.3987370576857436,0.396213542555006,0.403866932044356,14,0.9000000000000001,3,0.675,0.4111111111111111,0.7000000000000001,0.601063829787234,0.3998744865358284,1,,0,0.0,0.7272727272727273,0.7666666666666667,0.6521739130434783,0
17,3,3,0.33333333333333337,0.3308681306178177,0.32406617772471435,0.32323002558999137,9,0.9500000000000002,6,0.8500000000000001,0.7388888888888889,0.125,0.4627659574468085,0.3261068005476951,0,1.0,2,0.0,0.0,0.7,0.34782608695652173,2
13,3,4,0.0,0.01797701672545228,0.017624651770993247,0.011259596246801243,12,0.10000000000000009,0,0.55,0.9666666666666668,0.125,0.7180851063829787,0.014662254678229125,0,0.49949949949949957,2,0.0,0.4545454545454545,0.03333333333333333,0.17391304347826086,3
13,3,3,0.0,0.02628285356695871,0.01984194667121497,0.017571794142735297,6,0.6500000000000001,4,0.375,0.4944444444444444,0.45000000000000007,0.5585106382978724,0.02031036056595162,0,0.49949949949949957,2,0.0,0.36363636363636365,0.5,0.43478260869565216,2
16,5,3,0.15000000000000002,0.1600864717260212,0.16749104553982608,0.16593687802104065,7,0.6500000000000001,5,0.8,0.0027777777777777766,0.675,0.7021276595744681,0.16402327704244635,0,1.0,2,0.0,0.09090909090909091,0.7666666666666667,0.17391304347826086,3
11,3,0,0.4444444444444445,0.40362953692115144,0.40769799306384674,0.40921239692920097,14,0.10000000000000009,1,0.925,0.7527777777777779,0.125,0.02659574468085106,0.40712003651300777,1,1.0,2,0.0,0.4545454545454545,0.23333333333333334,0.0,3
5,3,3,1.0,0.8386619638184093,0.8384785945761557,0.8317315894228036,19,0.25,1,0.825,0.8777777777777779,0.7750000000000001,0.21276595744680854,0.8379735280693748,0,0.19919919919919918,2,0.0,0.9090909090909091,0.4666666666666667,0.5652173913043478,0
